surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0012,l,4302020101,t1240,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0077,l,4302020101,t1240,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0244,l,5001,t235,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0281,l,5001,t235,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0302,l,5001,t235,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0005,l,5085,t978,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.009,l,5085,t978,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0209,l,5085,t978,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0004,l,61692107,t464,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0005,l,61692107,t464,not_avail
149287,0,odu/pel,c,cb6.1,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0014,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2350000000,l,auto_pico,1148,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0061,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0069,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0412,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0154,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0223,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0394,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0019,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0033,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0133,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0003,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0012,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,ap,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0029,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1270000000,l,auto_pico,1148,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0094,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0149,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,57429,carinoma_tremaphoros,not_specified,bm204,afdw,0.0178,l,4302020101,t1240,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0635,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0891,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,64358,polychaeta,not_specified,bm204,afdw,0.0969,l,5001,t235,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0026,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0091,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,69458,mollusca,not_specified,bm204,afdw,0.0272,l,5085,t978,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.001,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0049,l,61692107,t464,not_avail
149292,0,odu/pel,c,le3.6,1989-08-14t00:00:00,bp,fs1,07,93773,gammarus,not_specified,bm204,afdw,0.0066,l,61692107,t464,not_avail
149293,0,odu/pel,c,we4.2,1989-08-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1130000000,l,auto_pico,1148,not_avail
149293,0,odu/pel,c,we4.2,1989-08-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,276000000,l,auto_pico,1148,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2270000000,l,auto_pico,1148,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00018,l,4303020505,t551,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00057,l,4303020505,t551,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,66132,glycinde_solitaria,not_specified,bm202,afdw,0,l,5001280104,t415,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00008,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00098,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00701,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00018,l,5110040103,t536,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.00003,l,5110120102,t541,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.00053,l,5515250301,t522,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,81272,tagelus_plebeius,not_specified,bm202,afdw,0.00002,l,5515330201,t525,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00006,l,5515471301,t519,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00007,l,5515471301,t519,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.0001,l,5515471301,t519,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,ap,fs1,07,92149,cyathura_polita,not_specified,bm202,afdw,0.00171,l,6160010201,t497,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,143000000,l,auto_pico,1148,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.01909,l,4303020505,t551,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.11849,l,4303020505,t551,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,66132,glycinde_solitaria,not_specified,bm202,afdw,0,l,5001280104,t415,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00013,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00048,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00107,l,5001600201,t416,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00048,l,5110040103,t536,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00099,l,5110040103,t536,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.00014,l,5110120102,t541,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.00548,l,5515250301,t522,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.02404,l,5515250301,t522,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,81054,macoma_mitchelli,not_specified,bm202,afdw,0.00007,l,5515310119,t521,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00012,l,5515471301,t519,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.0005,l,5517010201,t523,not_avail
149317,0,odu/pel,c,cb6.4,1989-08-15t00:00:00,bp,fs1,07,573739,marenzelleria_viridis,not_specified,bm202,afdw,0.00001,l,50014340viri,t430,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2540000000,l,auto_pico,1148,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.0011,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00384,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.02856,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,66939,streblospio_benedicti,not_specified,bm202,afdw,0.00041,l,5001431801,t433,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,66939,streblospio_benedicti,not_specified,bm202,afdw,0.00094,l,5001431801,t433,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,66939,streblospio_benedicti,not_specified,bm202,afdw,0.00096,l,5001431801,t433,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00075,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00583,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00845,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00026,l,5110040103,t536,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00036,l,5110040103,t536,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.00003,l,5110120102,t541,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.00007,l,5110120102,t541,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.00101,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.00133,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.00175,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81052,macoma_baltica,not_specified,bm202,afdw,0.00077,l,5515310116,t520,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81052,macoma_baltica,not_specified,bm202,afdw,0.00204,l,5515310116,t520,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81272,tagelus_plebeius,not_specified,bm202,afdw,0.75121,l,5515330201,t525,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00028,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.0005,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00054,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00088,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00096,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00244,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,93773,gammarus,not_specified,bm202,afdw,0.00003,l,61692107,t464,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,573739,marenzelleria_viridis,not_specified,bm202,afdw,0.00074,l,50014340viri,t430,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,ap,fs1,07,573739,marenzelleria_viridis,not_specified,bm202,afdw,0.0011,l,50014340viri,t430,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,802000000,l,auto_pico,1148,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00184,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00744,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.01822,l,4303020505,t551,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,65266,eteone_heteropoda,not_specified,bm202,afdw,0.00001,l,5001130207,t411,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,65918,neanthes_succinea,not_specified,bm202,afdw,0.00008,l,5001240309,t420,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,65918,neanthes_succinea,not_specified,bm202,afdw,0.00049,l,5001240309,t420,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,66132,glycinde_solitaria,not_specified,bm202,afdw,0.00034,l,5001280104,t415,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,66132,glycinde_solitaria,not_specified,bm202,afdw,0.00049,l,5001280104,t415,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00028,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00066,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00418,l,5001600201,t416,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00012,l,5110040103,t536,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00027,l,5110040103,t536,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76117,acteocina_canaliculata,not_specified,bm202,afdw,0.00075,l,5110040103,t536,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.00993,l,5110120102,t541,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.02895,l,5110120102,t541,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,76258,haminoea_solitaria,not_specified,bm202,afdw,0.03932,l,5110120102,t541,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.04869,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.04872,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,80959,mulinia_lateralis,not_specified,bm202,afdw,0.07811,l,5515250301,t522,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81054,macoma_mitchelli,not_specified,bm202,afdw,0.00047,l,5515310119,t521,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00084,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00274,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81511,gemma_gemma,not_specified,bm202,afdw,0.00379,l,5515471301,t519,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00008,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00016,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,81692,mya_arenaria,not_specified,bm202,afdw,0.00045,l,5517010201,t523,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,92149,cyathura_polita,not_specified,bm202,afdw,0.00198,l,6160010201,t497,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,92149,cyathura_polita,not_specified,bm202,afdw,0.00205,l,6160010201,t497,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,92149,cyathura_polita,not_specified,bm202,afdw,0.00267,l,6160010201,t497,not_avail
149313,0,odu/pel,c,cb7.3e,1989-08-15t00:00:00,bp,fs1,07,573739,marenzelleria_viridis,not_specified,bm202,afdw,0.00006,l,50014340viri,t430,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,661000000,l,auto_pico,1148,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,be201,count,2,l,4303020505,t551,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.00013,l,4303020505,t551,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,57477,micrura_leidyi,not_specified,bm202,afdw,0.0002,l,4303020505,t551,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,66107,glycera_dibranchiata,not_specified,be201,count,1,l,5001270105,t316,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,66653,leitoscoloplos,not_specified,be201,count,1,l,50014016,t2965,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,66697,paraonis_fulgens,not_specified,be201,count,1,l,5001410302,t1211,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,66939,streblospio_benedicti,not_specified,be201,count,1,l,5001431801,t433,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,66939,streblospio_benedicti,not_specified,bm202,afdw,0.00005,l,5001431801,t433,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,be201,count,2,l,5001600201,t416,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,be201,count,3,l,5001600201,t416,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00005,l,5001600201,t416,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.00006,l,5001600201,t416,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,67420,heteromastus_filiformis,not_specified,bm202,afdw,0.0001,l,5001600201,t416,not_avail
149319,0,odu/pel,c,cb7.4,1989-08-15t00:00:00,ap,fs1,07,68687,tubificoides,not_specified,be201,count,1,l,50090209,t1039,not_avail
